954.108,1.16974,0.9625,465.559,921.552,-48.8008
1664.33,1.24682,1.10282,432.706,877.794,-31.4448
1411.42,1.17772,1.04425,423.711,896.361,-52.6126
2175.16,1.04194,1.11229,432.4,873.991,-26.4068
1217.9,1.36206,1.1555,426.643,901.081,-36.476
1524.45,1.12622,0.981762,391.356,895.196,-33.8029
1675.15,1.16025,1.03361,444.091,891.527,-38.227
1619.43,1.03379,1.10873,430.415,888.72,-27.3584
1279.61,1.05232,1.18335,420.95,900.81,-37.6001
1262.96,1.29054,1.16609,419.617,890.655,-25.9509
1732.91,1.08248,1.18876,452.408,898.432,-51.415
1512.1,1.02491,1.31931,430.847,875.385,-26.2373
1498.42,1.13587,1.2286,450.527,898.371,-0.527489
958.159,1.01318,1.31074,464.188,922.619,-63.9637
1317.02,1.249,1.19183,475.829,857.318,-81.9181
1707.76,1.13662,0.969953,457.083,841.495,-61.7506
1558.97,1.02351,1.29655,449.306,862.747,-71.0322
1701.15,1.24202,0.98839,435.462,855.069,-61.8749
1441.57,1.08207,1.3247,480.252,858.888,-129.31
1606.92,1.23529,1.13078,511.623,787.18,-149.554
1864.12,1.05499,1.19997,521.795,765.561,-238.943
1674.63,1.2123,1.44672,514.953,676.35,-475.893
2308.26,1.00541,1.18587,460.55,444.245,-528.471
2167.23,1.23588,1.0268,447.783,392.826,-530.088
1760.74,1.09696,1.27573,392.697,397.843,-508.875
2550.2,0.0289934,1.09897,469.576,409.935,-623.636
2696.47,1.15264,1.18989,384.669,304.586,-410.249
1739.67,1.07942,1.33046,431.417,513.879,-438.284
2603.75,1.19139,1.07322,502.864,477.022,-460.305
1702.35,1.33045,1.3123,475.998,458.082,-531.901
1457.71,1.19455,1.00354,572.164,374.365,-532.563
1691.23,1.12828,1.02449,573.066,373.589,-527.761
1537.37,1.11627,1.31141,569.144,378.899,-490.323
1652.04,1.11411,1.25674,574.839,415.922,-424.974
1830.27,1.27545,1.03914,554.95,484.144,-432.592
1344.11,1.02005,1.29031,521.576,480.498,-418.874
2164.11,0.955115,1.24618,528.909,493.43,-471.654
1232.2,1.15595,1.30651,561.976,436.278,-576.215
2243.36,1.15782,1.032,565.607,330.521,-561.038
2218.6,0.961703,1.18673,606.858,340.831,-601.933
1901.67,1.17218,1.07559,614.46,298.722,-581.834
2048.37,1.10017,1.17033,619.781,318.325,-590.515
2949.19,1.07679,1.09132,592.103,312.921,-629.263
2538.64,1.1631,1.08404,604.978,272.338,-654.692
2510.91,1.11317,1.02932,587.925,248.782,-673.964
2395.54,1.08629,1.0349,598.925,228.044,-666.479
2382.19,1.15326,1.07176,593.085,236.287,-684.299
2307.75,0.95372,1.03848,583.686,219.472,-708.819
2090.23,0.983712,1.21313,607.437,191.909,-699.269
2258.12,1.12453,0.884796,589.182,203.73,-710.575
2393.88,1.04014,1.20604,554.831,196.487,-686.797
2232.84,1.01399,1.05176,606.067,214.256,-585.962
3778.33,0.905804,0.0447621,671.61,307.915,-527.456
2513.31,0.967504,1.02903,675.642,366.358,-508.568
1902.78,1.1288,1.03107,672.422,385.772,-507.907
2040.75,1.15413,1.03734,692.151,384.057,-486.274
2042.39,1.12492,0.987113,677.233,407.647,-464.763
1994.09,0.964874,1.10935,698.221,426.781,-455.167
2305.16,1.18458,1.04624,715.557,434.355,-454.728
2460.01,1.14811,1.00388,692.915,437.529,-417.301
2270.98,0.977238,0.0545551,674.863,477.406,-430.908
2129.72,0.986795,1.0643,701.786,460.452,-430.163
1098.67,0.982835,0.951488,677.957,464.077,-426.313
2280.06,1.10538,0.937152,683.979,467.229,-421.895
1930.25,1.06488,0.942836,698.618,469.913,-441.209
2444.61,1.05716,0.970274,698.041,450.528,-448.36
2008.93,1.11295,1.15583,698.673,443.249,-433.635
2502.56,1.15008,1.05131,690.338,459.087,-415.95
1842.8,1.23597,1.06923,697.055,476.089,-426.941
2275.98,1.1347,1.07295,721.121,462.115,-398.927
2722.41,0.981152,1.12787,697.661,493.162,-452.2
2321.96,1.00406,1.15454,664.89,443.457,-413.314
1649.33,1.1513,1.06155,675.566,481.337,-429.533
1648.68,1.04525,0.961544,686.987,463.622,-401.243
1780.45,0.968012,1.09769,700.989,490.428,-407.125
2044.19,0.949012,1.05069,692.399,485.54,-406.742
1808.46,1.18179,0.987771,697.189,485.348,-404.179
2432.53,1.08386,0.970606,694.002,488.314,-400.763
2368.13,1.05953,0.885309,670.186,494.628,-411.875
2044.95,1.07685,1.09971,702.361,479.554,-363.812
2772.72,1.02325,1.07359,703.544,527.822,-399.715
2165.66,1.24602,1.09991,699.89,492.1,-409.373
2484.95,0.917694,0.174405,692.083,483.313,-408.912
2200.51,1.13389,1.00176,656.623,488.056,-464.361
2902.86,1.05219,1.04484,642.479,433.911,-462.941
2149.09,1.02446,1.12976,647.333,434.756,-436.528
2127.43,1.02865,1.16816,626.277,463.901,-435.976
2867.95,1.0421,0.140252,631.803,463.791,-446.492
2498.34,1.10434,1.09426,649.646,451.046,-439.044
2370.93,0.974032,1.26213,646.023,458.984,-433.871
2402.52,1.16982,1.07031,660.058,462.502,-438.779
2363.64,0.856716,1.04381,657.532,457.863,-431.113
2458.46,1.04447,1.23788,639.031,467.817,-411.677
2198.22,0.91599,1.08335,646.207,486.527,-430.881
2365.48,1.0476,0.974692,625.219,469.716,-426.932
2144.53,1.00941,1.14483,636.919,472.282,-431.219
2377.25,1.09844,0.936767,651.791,466.171,-433.583
2400.12,1.16835,1.0122,618.495,467.806,-452.009
2286.44,1.1217,0.937805,637.205,446.989,-470.361
1615.47,1.09784,0.00753382,640.252,428.136,-449.332
2596.73,1.02027,1.05215,654.486,447.6,-455.656
1509.87,1.14769,0.84305,669.766,439.388,-453.178
2274.29,1.05602,1.10867,707.796,437.295,-470.337
1717.72,1.23687,1.01923,712.445,419.451,-468.105
1757.62,1.15158,1.04347,701.491,423.021,-425.648
1954.79,1.12981,1.12313,695.423,466.518,-454.896
2448.22,1.05819,1.33177,692.78,437.377,-463.87
2264.38,1.02438,1.17299,711.441,426.086,-460.965
2145.39,1.20725,1.05889,691.685,431.395,-463.079
2222.56,1.09987,1.19657,675.887,431.172,-450.78
2855.93,1.03124,1.15719,679.75,443.095,-454.41
2444.04,1.17548,1.06229,691.579,438.011,-452.499
2809.05,1.06792,1.13257,708.142,437.937,-454.884
2605.25,1.05949,1.18872,707.679,435.591,-449.259
2688.94,0.988003,1.03955,725.392,439.12,-452.72
2498.21,1.05349,0.992949,693.317,439.504,-462.692
3175.3,1.03743,0.967771,705.281,428.015,-482.161
1965.86,1.04195,1.25628,695.21,409.621,-470.153
1795.28,1.1199,1.02784,692.519,422.04,-487.872
748.106,1.20504,1.10615,775.467,394.185,-509.811
827.288,1.2201,0.821982,718.679,378.939,-509.929
896.634,1.21617,0.920165,703.764,380.619,-523.125
1056.91,1.09367,0.835947,740.738,362.867,-497.344
926.708,0.768506,0.896525,734.539,389.582,17394.7
193.245,1.11886,439.325,738.884,18410.9,-461.967
341.533,1.18916,1.41534,670.205,432.976,-588.324
688.356,0.937497,0.097647,718.106,299.923,-545.864
775.351,1.19866,0.699004,777.748,335.496,-499.691
967.06,0.97138,1.1323,710.929,390.065,-519.379
671.771,1.06373,1.17372,722.613,368.824,-499.911
593.422,1.33813,1.00893,735.903,386.831,-518.828
614.969,1.32477,0.919236,717.697,369.973,-972.102
0,0,0,0,0,-485.376
715.535,0.895518,1.00347,773.435,396.943,-467.513
848.337,1.19469,0.969703,758.196,416.774,-511.247
860.729,0.954535,1.08161,742.883,374.57,-491.672
634.165,0.931404,1.05936,756.512,392.643,-511.812
866.998,0.835029,0.884651,742.733,374.019,-443.217
866.292,0.888419,0.701016,756.37,441.466,-461.297
692.398,0.939069,1.43293,749.644,424.066,-482.547
1010.18,1.06899,0.857114,719.086,406.349,-497.589
665.448,1.27713,1.00191,758.518,386.441,-500.036
1261.26,1.29217,0.98556,758.072,384.03,-485.736
1441.9,1.00238,1.1883,730.424,401.769,-475.065
1558.9,1.08044,1.1904,743.079,410.991,-514.71
1486.82,1.13649,0.961062,761.368,368.852,-485.612
1365.91,0.974603,1.07592,737.615,401.027,-535.521
505.192,1.22524,0.72486,720.293,352.845,-498.153
826.908,1.1736,1.22323,723.283,390.124,-469.215
1093.36,1.11694,0.846221,719.103,419.776,-504.698
1082.25,1.08376,1.09284,735.474,382.06,-509.278
1261.75,1.11099,0.914374,737.055,377.257,-489.551
723.329,1.23978,1.12388,735.163,397.354,-486.042
970.559,1.02586,0.866167,727.379,401.828,-464.199
1138.59,0.96753,1.11667,734.132,423.015,-475.24
1341.69,0.902833,0.964091,706.436,415.235,1751.19
1059.82,0.531375,5.91355,186.937,2720.48,-499.404
887.544,1.22649,1.10656,733.836,387.59,-482.878
1168.02,1.11849,1.03824,739.403,403.564,-491.69
771.558,0.999873,0.850071,713.137,397.857,-972.101
0,0,0,0,0,-475.06
578.44,0.834166,0.860147,736.069,411.842,-486.488
910.731,1.00672,1.08016,742.145,399.598,-506.334
1096.36,1.0305,0.938778,727.903,381.326,-485.318
813.268,1.15173,0.914939,742.308,400.757,-486.124
1213.1,1.29543,0.935157,735.824,400.727,-467.39
701.684,1.14412,1.00936,717.024,421.865,-475.149
750.395,1.13055,0.870843,771.998,407.418,-471.303
877.569,0.950367,1.08454,718.519,417.743,-519.448
693.283,1.2243,1.01256,751.88,365.224,-427.069
609.177,1.10614,1.24887,703.401,464.122,-479.491
615.552,1.12106,0.959609,765.316,403.85,-504.806
648.21,1.17937,0.78003,751.849,379.975,-442.763
453.701,0.995831,1.49791,721.584,446.121,-477.985
769.606,0.855317,1.25913,725.604,410.158,-478.268
726.766,0.937469,1.08172,693.287,413.772,-511.191
417.219,1.24413,0.814507,742.588,374.662,-510.793
609.355,1.05298,1.05088,734.041,376.094,-972.101
0,0,0,0,0,-972.101
0,0,0,0,0,-500.642
629.819,0.796992,1.06827,726.449,387.234,-972.101
0,0,0,0,0,-972.101
0,0,0,0,0,-481.293
918.917,0.935986,1.09084,743.081,404.718,-491.038
1456.04,0.936397,1.11464,719.18,397.785,-505.281
1110.57,0.913484,1.27252,778.159,376.323,-522.204
595.736,1.27905,1.01922,776.99,359.418,-469.564
